Symbol,Trade number,Type,Date and time,Order ID,Signal,Price,Size (qty),Size (value),Net PnL USD,Return %,Commission USD,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative PnL USD,Cumulative PnL %,Duration (bars)
VANTAGE:NAS100,172,Entry short,"Aug 27, 2026, 23:59",3460223273,3460223273,29588.286666666667,1500,44382430,11980,0.03,0,,,,,784601.5,784.6,
VANTAGE:NAS100,173,Exit long,"Aug 28, 2026, 03:09",3460525362,3460525362,29585.25,1500,44350825,27050,0.06,0,,,,,811651.5,811.65,
VANTAGE:NAS100,173,Entry long,"Aug 28, 2026, 03:05",3460524969,3460524969,29567.216666666667,1500,44350825,27050,0.06,0,,,,,811651.5,811.65,
VANTAGE:NAS100,174,Exit short,"Aug 28, 2026, 03:49",3460539995,3460539995,29618.55,1500,44386875,-40950,-0.09,0,,,,,770701.5,770.7,
VANTAGE:NAS100,174,Entry short,"Aug 28, 2026, 03:10",3460539424,3460539424,29591.25,1500,44386875,-40950,-0.09,0,,,,,770701.5,770.7,
VANTAGE:NAS100,175,Exit short,"Aug 28, 2026, 15:06",3461651895,3461651895,29583.8,1380,40806435,-19209,-0.05,0,,,,,751492.5,751.49,
VANTAGE:NAS100,175,Entry short,"Aug 28, 2026, 10:13",3461649703,3461649703,29569.880434782608,1380,40806435,-19209,-0.05,0,,,,,751492.5,751.49,
VANTAGE:NAS100,176,Exit long,"Aug 28, 2026, 15:11",3462360344,3462360344,29575.25,1300,38456340,-8515,-0.02,0,,,,,742977.5,742.98,
VANTAGE:NAS100,176,Entry long,"Aug 28, 2026, 15:08",3462353762,3462353762,29581.8,1300,38456340,-8515,-0.02,0,,,,,742977.5,742.98,
VANTAGE:NAS100,177,Exit short,"Aug 28, 2026, 15:43",3462366283,3462366283,29617.55,1300,38456925,-45890,-0.12,0,,,,,697087.5,697.09,
VANTAGE:NAS100,177,Entry short,"Aug 28, 2026, 15:12",3462362939,3462362939,29582.25,1300,38456925,-45890,-0.12,0,,,,,697087.5,697.09,
VANTAGE:NAS100,178,Exit long,"Aug 28, 2026, 16:05",3462493688,3462493688,29620.75,1300,38502165,4810,0.01,0,,,,,701897.5,701.9,
VANTAGE:NAS100,178,Entry long,"Aug 28, 2026, 15:43",3462482221,3462482221,29617.05,1300,38502165,4810,0.01,0,,,,,701897.5,701.9,
VANTAGE:NAS100,179,Exit short,"Aug 28, 2026, 16:33",3462685340,3462685340,29523.05,1300,38506000,126035,0.33,0,,,,,827932.5,827.93,
VANTAGE:NAS100,179,Entry short,"Aug 28, 2026, 16:07",3462569367,3462569367,29620,1300,38506000,126035,0.33,0,,,,,827932.5,827.93,
VANTAGE:NAS100,180,Exit long,"Aug 28, 2026, 16:37",3462717396,3462717396,29602,1500,44308950,94050,0.21,0,,,,,921982.5,921.98,
VANTAGE:NAS100,180,Entry long,"Aug 28, 2026, 16:34",3462714704,3462714704,29539.3,1500,44308950,94050,0.21,0,,,,,921982.5,921.98,
VANTAGE:NAS100,181,Exit long,"Aug 28, 2026, 17:04",3463028770,3463028770,29561,1000,29620425,-59425,-0.2,0,,,,,862557.5,862.56,
VANTAGE:NAS100,181,Entry long,"Aug 28, 2026, 17:01",3463007274,3463007274,29620.425,1000,29620425,-59425,-0.2,0,,,,,862557.5,862.56,
VANTAGE:NAS100,182,Exit long,"Aug 28, 2026, 17:06",3463066589,3463066589,29533,1000,29567675,-34675,-0.12,0,,,,,827882.5,827.88,
VANTAGE:NAS100,182,Entry long,"Aug 28, 2026, 17:05",3463059975,3463059975,29567.675,1000,29567675,-34675,-0.12,0,,,,,827882.5,827.88,
VANTAGE:NAS100,183,Exit short,"Aug 28, 2026, 17:17",3463112173,3463112173,29553.3,1500,44335250,5300,0.01,0,,,,,833182.5,833.18,
VANTAGE:NAS100,183,Entry short,"Aug 28, 2026, 17:08",3463091059,3463091059,29556.833333333332,1500,44335250,5300,0.01,0,,,,,833182.5,833.18,
VANTAGE:NAS100,184,Exit short,"Aug 28, 2026, 17:37",3463250889,3463250889,29653.55,1500,44389125,-91200,-0.21,0,,,,,741982.5,741.98,
VANTAGE:NAS100,184,Entry short,"Aug 28, 2026, 17:20",3463226126,3463226126,29592.75,1500,44389125,-91200,-0.21,0,,,,,741982.5,741.98,
VANTAGE:NAS100,185,Exit long,"Aug 28, 2026, 17:44",3463434490,3463434490,29696.5,1380,40920174,60996,0.15,0,,,,,802978.5,802.98,
VANTAGE:NAS100,185,Entry long,"Aug 28, 2026, 17:40",3463433448,3463433448,29652.3,1380,40920174,60996,0.15,0,,,,,802978.5,802.98,
VANTAGE:NAS100,186,Exit short,"Aug 28, 2026, 23:49",3463484252,3463484252,29508.83,1500,44575912,312667,0.7,0,,,,,1115645.5,1115.65,
VANTAGE:NAS100,186,Entry short,"Aug 28, 2026, 17:47",3463481115,3463481115,29717.274666666668,1500,44575912,312667,0.7,0,,,,,1115645.5,1115.65,
